ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
3.601799649885233882e-03,0.000000000000000000e+00,-2.117390548902823612e-03
